Codigo Dependencia;Dependencia;Tipo de Inversión;CodBPIN;Nombre Proyecto;Comuna;Nombre Comuna;Inversion;Año;Corte
905;INDER;0;160511;CONSTRUCCIÓN DE LA CULTURA D MEDIANTE  EL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA;5;Castilla;$445,315,297;2017;31-Dic-2017
905;INDER;0;160511;CONSTRUCCIÓN DE LA CULTURA D MEDIANTE  EL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA;4;Aranjuez;$390,374,906;2017;31-Dic-2017
905;INDER;0;160511;CONSTRUCCIÓN DE LA CULTURA D MEDIANTE  EL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA;3;Manrique;$409,282,184;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;8;Villa Hermosa;$248,772,295;2017;31-Dic-2017
905;INDER;0;160511;CONSTRUCCIÓN DE LA CULTURA D MEDIANTE  EL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA;1;Popular;$320,704,619;2017;31-Dic-2017
905;INDER;0;160509;FORTALECIMIENTO ORGANIZACIONAL DEL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA EN MEDELLÍN;4;Aranjuez;$41,771,988;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;80;San Antonio de Prado;$109,095,819;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;70;Altavista;$46,936,704;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;60;San Cristobal;$118,624,481;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;50;San Sebastián de Palmitas;$22,568,807;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;16;Belén;$292,714,430;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;15;Guayabal;$244,623,002;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;14;El Poblado;$128,979,725;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;13;San Javier;$263,940,212;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;12;La América;$130,454,420;2017;31-Dic-2017
905;INDER;0;160510;FORTALECIMIENTO DE LAS ESTRATEGIAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA PARA LA PARTICIPACIÓN DE LOS JÓVENES DE MEDELLÍN;11;Laureles - Estadio;$409,632,170;2017;31-Dic-2017
905;INDER;0;160511;CONSTRUCCIÓN DE LA CULTURA D MEDIANTE  EL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA;2;Santa Cruz;$351,784,293;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;9;Buenos Aires;$148,991,770;2017;31-Dic-2017
905;INDER;0;160509;FORTALECIMIENTO ORGANIZACIONAL DEL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA EN MEDELLÍN;6;Doce de Octubre;$10,700,721;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;99;Toda la Ciudad;$40,524,724;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;90;Santa Elena;$165,556,636;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;80;San Antonio de Prado;$223,360,638;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;70;Altavista;$137,438,549;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;60;San Cristobal;$140,140,198;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;50;San Sebastián de Palmitas;$137,438,549;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;15;Guayabal;$126,631,956;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;13;San Javier;$134,736,901;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;12;La América;$219,890,759;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;1;Popular;$394,022,626;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;10;La Candelaria;$132,035,253;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;2;Santa Cruz;$616,564,823;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;8;Villa Hermosa;$220,658,990;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;7;Robledo;$129,333,604;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;6;Doce de Octubre;$126,631,956;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;5;Castilla;$237,061,608;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;4;Aranjuez;$203,623,827;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;3;Manrique;$179,806,198;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;2;Santa Cruz;$148,991,770;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;1;Popular;$148,991,770;2017;31-Dic-2017
905;INDER;0;160522;IMPLEMENTACIÓN DE ESTRATEGIAS PARA LA REGIONALIZACIÓN E INTERNACIONALIZACIÓN DEL DEPORTE;6;Doce de Octubre;$109,535,804;2017;31-Dic-2017
905;INDER;1;160655;17PP99-IMPLEMENTACIÓN ESTRATEGIA RECREANDO NUESTROS BARRIOS Y CORREGIMIENTOS;1;Popular;$220,948,243;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;11;Laureles - Estadio;$302,703,790;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;13;San Javier;$585,855,003;2017;31-Dic-2017
905;INDER;0;160509;FORTALECIMIENTO ORGANIZACIONAL DEL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA EN MEDELLÍN;3;Manrique;$20,218,538;2017;31-Dic-2017
905;INDER;0;160509;FORTALECIMIENTO ORGANIZACIONAL DEL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA EN MEDELLÍN;2;Santa Cruz;$7,553,450;2017;31-Dic-2017
905;INDER;0;160509;FORTALECIMIENTO ORGANIZACIONAL DEL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA EN MEDELLÍN;1;Popular;$4,406,179;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;99;Toda la Ciudad;$94,316,000;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;90;Santa Elena;$83,289,967;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;80;San Antonio de Prado;$228,874,474;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;70;Altavista;$79,323,778;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;60;San Cristobal;$354,130,559;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;50;San Sebastián de Palmitas;$79,323,778;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;16;Belén;$795,770,979;2017;31-Dic-2017
905;INDER;0;160506;IMPLEMENTACIÓN DE ESTRATEGIAS PEDAGÓGICAS PARA LA PROMOCIÓN DE LA CULTURA DEL FUTBOL EN LA CIUDAD DE MEDELLÍN;99;Toda la Ciudad;$324,386,296;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;14;El Poblado;$79,869,519;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;16;Belén;$132,035,253;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;12;La América;$95,552,365;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;11;Laureles - Estadio;$254,199,918;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;10;La Candelaria;$431,270,163;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;9;Buenos Aires;$612,865,933;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;8;Villa Hermosa;$659,368,719;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;7;Robledo;$508,835,454;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;6;Doce de Octubre;$722,257,263;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;5;Castilla;$719,139,995;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;4;Aranjuez;$458,257,567;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;3;Manrique;$508,059,535;2017;31-Dic-2017
905;INDER;0;160507;DESARROLLO DE HABILIDADES Y CAPACIDADES FÍSICAS MEDIANTE ACTIVIDADES EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LOS NIÑOS Y NIÑAS;15;Guayabal;$486,202,803;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;13;San Javier;$201,008,499;2017;31-Dic-2017
905;INDER;0;160514;IMPLEMENTACIÓN ESTRATEGIA RECREANDO NUESTROS BARRIOS Y CORREGIMIENTOS;99;Toda la Ciudad;$5,182,460,238;2017;31-Dic-2017
905;INDER;0;160517;FORMACIÓN DEPORTE, CONVIVENCIA Y PAZ;3;Manrique;$20,183,938;2017;31-Dic-2017
905;INDER;0;160517;FORMACIÓN DEPORTE, CONVIVENCIA Y PAZ;2;Santa Cruz;$25,964,425;2017;31-Dic-2017
905;INDER;0;160517;FORMACIÓN DEPORTE, CONVIVENCIA Y PAZ;1;Popular;$43,792,389;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;90;Santa Elena;$5,543,835;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;80;San Antonio de Prado;$142,500,925;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;70;Altavista;$48,029,027;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;60;San Cristobal;$104,233,704;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;50;San Sebastián de Palmitas;$11,087,674;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;16;Belén;$83,680,383;2017;31-Dic-2017
905;INDER;0;160517;FORMACIÓN DEPORTE, CONVIVENCIA Y PAZ;5;Castilla;$40,542,487;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;14;El Poblado;$42,503,126;2017;31-Dic-2017
905;INDER;0;160517;FORMACIÓN DEPORTE, CONVIVENCIA Y PAZ;6;Doce de Octubre;$31,810,073;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;12;La América;$16,631,511;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;11;Laureles - Estadio;$68,688,835;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;9;Buenos Aires;$114,643,623;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;7;Robledo;$161,608,195;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;6;Doce de Octubre;$205,557,371;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;5;Castilla;$139,852,303;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;4;Aranjuez;$138,282,957;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;3;Manrique;$154,565,628;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;2;Santa Cruz;$122,610,539;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;1;Popular;$213,576,968;2017;31-Dic-2017
905;INDER;0;160515;IMPLEMENTACIÓN DE ESTRATEGIAS EN DEPORTE, RECREACIÓN Y ACTIVIDAD FÍSICA PARA LA ATENCIÓN DE LA PRIMERA INFANCIA Y LAS MADRES GESTANTES EN EL MUNICIPIO DE MEDELLÍN;15;Guayabal;$36,888,673;2017;31-Dic-2017
905;INDER;0;160517;FORMACIÓN DEPORTE, CONVIVENCIA Y PAZ;15;Guayabal;$28,269,153;2017;31-Dic-2017
905;INDER;0;160511;CONSTRUCCIÓN DE LA CULTURA D MEDIANTE  EL DEPORTE, LA RECREACIÓN Y LA ACTIVIDAD FÍSICA;14;El Poblado;$158,765,824;2017;31-Dic-2017
905;INDER;0;160484;APROVECHAMIENTO DE LAS VÍAS ACTIVAS Y SALUDABLES Y OTROS ESPACIOS DE CIUDAD PARA LA REALIZACIÓN DE PRÁCTICAS DEPORTIVAS, RECREATIVAS Y DE ACTIVIDAD FÍSICA EN EL MUNICIPIO DE MEDELLÍN.;14;El Poblado;$154,395,066;2017;31-Dic-2017
